Source,Region,Hackerspace,Country,address,City and Region,description,Category,E-mail,Website,Phone,Degree Location,Lat,Long,"Combined Long, Lat",Facebook,Tools,Short blurb (NULL),Fablabs url (NULL),wiki_hackerspaces,Status,Flickr,YouTube,Ustream,Mailinglist,Last Updated,Open to Exchanges?,IRC,Date of founding,Number of members,Wiki,Twitter,GooglePlus,Membership fee,Jabber,Open to Residencies?,City,State or District,"meetup, Eventbrite",Size of rooms,Degree Location
fab_lab,Europe,FAB LAB UE,Spain,"C/ Tajo s/n, UrbanizaciÃ_n El Bosque 28670, Building C - Level 0","Villaviciosa de OdÃ_n, Madrid","FAB LAB UE was born within the School of Architecture, Engineering and Design at Universidad Europea Madrid. The Lab specializes in arts and crafts, robotics, electronics, mechanics and graphic arts. The Fab Lab was born within the School of Architecture, Engineering and Design at Universidad Europea Madrid. The laboratory has a clear constructive vocation. In addition, the University has a network of workshops that allows deeper specialization in arts and crafts, robotics, electronics, mechanics and graphic arts.",,fablabuem@gmail.com,https://www.facebook.com/fablabue,912115038,,-3.9193921,40.3730345,"40.3730345, -3.91939209999998","<http://fablab.uem.es>, <>, <>, <>, <>","three_d_printing, cnc_milling, circuit_production, laser, precision_milling, vinyl_cutting","FAB LAB UE was born within the School of Architecture, Engineering and Design at Universidad Europea Madrid. The Lab specializes in arts and crafts, robotics, electronics, mechanics and graphic arts.",https://www.fablabs.io/fablabue,,,,,,,,,,,,,,,,,,,,,,
fab_lab,Europe,Fab Lab Plymouth ,Great Britain,"PLYMOUTH COLLEGE OF ART, Tavistock Place PL4 8AT, For more details on how to access Fab Lab Plymouth, please see http://www.plymouthart.ac.uk/visiting/getting-here/","Plymouth, Devon","Fab Lab Plymouth is set within the new Â£8M contemporary crafts and design wing of Plymouth College of Art's city centre campus in South West, UK. We are a centre for experimental production, investigation and education, housing sophisticated computer-aided design software and machinery for the creation of prototypes and scale models in the creative and commercial industries. For more info. please see fablab.plymouthart.ac.uk/ ",,fablab@pca.ac.uk,http://fablab.plymouthart.ac.uk/,,,-4.1371091,50.374851,"50.374851, -4.13710909999998","<>, <>, <>, <>, <>","three_d_printing, cnc_milling, laser, precision_milling, , ","Fab Lab Plymouth is set within the new Â£8M contemporary crafts and design wing of Plymouth College of Art's city centre campus in South West, UK.",https://www.fablabs.io/fablabplymouth,,,,,,,,,,,,,,,,,,,,,,
fab_lab,Europe,fablab@strathclyde,Great Britain,"75 Montrose St,  G1 1XJ, Level 3 room 310","Glasgow, ","Within the university we have created a fab lab principally for students, we plan to extend through our Centre for Lifelong Learning although we have linked up with one of our local secondary schools. Based in Glasgow, Scotland we have a fablab that has principally been created for our students to use, we already attract a membership from a vast range of students, staff, courses and departments. We have used the lab in a link to our local secondary schools and intend to extend  access to the fablab through our Centre for Lifelong Learning. Set within the Design and Technology facilities which are part of the Faculty of Education the lab is allowing us to link between departments which have never worked together in the past. Currently projects are small and based on students project work as part of their course. 
Now in the second year of joining the fab academy we intend to be involved in the fab academy each year allowing students to develop their skills and to take on tasks within the fablab.
We are very keen to develop international links so please get in touch.",,fablab@strath.ac.uk,http://www.strath.ac.uk/fablab,0141 548 4302,,-4.2452863,55.8618841,"55.8618841, -4.24528629999998","<>, <>, <>, <>, <>","three_d_printing, circuit_production, laser, precision_milling, vinyl_cutting, ","Within the university we have created a fab lab principally for students, we plan to extend through our Centre for Lifelong Learning although we have linked up with one of our local secondary schools.",https://www.fablabs.io/fablabstrathclyde,,,,,,,,,,,,,,,,,,,,,,
fab_lab,Europe,MAKLAB,Great Britain,"30 St Georges Road, Charing Cross Mansions G3 6UJ, Pay for Car Parking available on Renfrew / Buccleuch Street","Glasgow, Lanarkshire","MAKLAB is Scotland's Open Access Digital Fabrication Space Our design and prototyping studio in Glasgow, allows you access to the latest digital prototyping tools, the expertise and training you might need, and a group of like minded people who can share ideas, teach you tricks and help develop your project in an open and comfortable environment. 
MAKLab brings people into a vibrant network involving professionals, technology, design, engineering, coding and many others.  Our network spreads across Scotland, the UK and globally through the FabLab network.  
One main goal of MAKLab is to reduce the inherent costs associated with prototyping and manufacturing. The expense of setting up a new business for anyone is typically expensive and high in risk, however MAKLab offers this equipment to them at low cost.
We support them with an established network of advice, previous experience and potential opportunities.
MAKLab reduces the capital cost issues for designers and makers, supporting startups to develop, grow and bring innovative services, products and ideas to the forefront of Scottish Industry.",,hello@maklab.co.uk,https://www.facebook.com/themaklab,1413322552,,-4.2707424,55.8668883,"55.8668883, -4.27074240000002","<http://www.youtube.com/channel/UCH2kOIIZQto_2TkSl4QDu5A>, <https://twitter.com/theMAKLab>, <http://www.maklab.co.uk>, <>, <>","three_d_printing, cnc_milling, circuit_production, laser, precision_milling, vinyl_cutting",MAKLAB is Scotland's Open Access Digital Fabrication Space,https://www.fablabs.io/maklab,,,,,,,,,,,,,,,,,,,,,,
fab_lab,Europe,TyFab,France,"40 Rue Jules Lesven, BÃ¢timent X - LycÃ©e Vauban 29200, Just in front of the field of ""petit Kerzu"" - Juste en face du terrain du ""petit Kerzu""","Brest, ","TyFab is the first fablab in Brest since 2012. TyFab was created by the non-profit organisation Maison du Libre.
Since july 2014, TyFab has been participating in the project Les Fabriques du Ponant with Telecom Bretagne and Les Petits DÃ©brouillards de Bretagne.",,tyfab@mdl29.net,http://tyfab.fr,,,-4.4802588,48.4081606,"48.4081606, -4.4802588","<http://twitter.com/TyFabBrest>, <http://mdl29.net>, <http://wiki.lesfabriquesduponant.net>, <>, <>","three_d_printing, cnc_milling, circuit_production, laser, precision_milling, vinyl_cutting",TyFab is the first fablab in Brest since 2012.,https://www.fablabs.io/tyfabbrest,,,,,,,,,,,,,,,,,,,,,,
fab_lab,Europe,Makernow,Great Britain,"Penryn, Falmouth University, Penryn Campus  TR10 9EZ, Refer to the map on our website for detailed descriptions.","Penryn, Cornwall","Makernow is a publically open digital fabrication laboratory based within Falmouth University. It specialises in digital craft and design, but supports a broad range of digital making activities. Makernow, pronounced 'maker-now', or 'make-Kernow' (if you are of a Cornish bent), is an open digital fabrication laboratory based within Falmouth University. Although it is based within a University, it is set up to be outward facing and open to everyone. As a resource of people and digital equipment Makernow aims to inspire and support individuals, communities or businesses who want to use digital tools to achieve their goals. Whether it's a prototype product, a one-off art/craft work, a device to solve a local or personal problem, Makernow can help. We provide a creative and open environment to learn, make and share. We have a team of skilled and experienced practitioners providing expertise from design and craft through to electronics and programming.",,makernow@falmouth.ac.uk,https://plus.google.com/113776356809222537580/about,01326 253648,,-5.1249595,50.1707718,"50.1707718, -5.12495949999993","<http://www.facebook.com/MakernowFabLab>, <http://www.makernow.org>, <>, <>, <>","three_d_printing, cnc_milling, circuit_production, laser, precision_milling, vinyl_cutting","Makernow is a publically open digital fabrication laboratory based within Falmouth University. It specialises in digital craft and design, but supports a broad range of digital making activities.",https://www.fablabs.io/makernow,,,,,,,,,,,,,,,,,,,,,,
fab_lab,Europe,Fab Lab Leon,Spain,"Av. San Ignacio de Loyola, 177,  24191, Av. San Ignacio de Loyola, 177,24191 San AndrÃ©s del Rabanedo,LeÃ_n","San AndrÃ©s del Rabanedo,LeÃ_n, Castile and LeÃ_n",Community FabLab ,,nuriafablab@gmail.com,http://www.linkedin.com/company/fablab-le-n,987 49 89 19,,-5.597821,42.6110431,"42.6110431, -5.59782100000007","<http://vimeo.com/user7819089>, <https://www.facebook.com/FabLabLeon>, <https://twitter.com/FabLabLeon>, <>, <>","three_d_printing, cnc_milling, circuit_production, laser, precision_milling, vinyl_cutting",Community FabLab,https://www.fablabs.io/fablableon,,,,,,,,,,,,,,,,,,,,,,
fab_lab,Europe,fabLAB Asturias,Spain,"LABoral Centro de Arte y CreaciÃ_n Industrial, Los Prados 121 33394, ","GijÃ_n, Principality of Asturias",Fab Lab at the LABoral Centro de Arte y CreaciÃ_n Industrial (Art and Industrial Creation Centre) ,,fablab@laboralcentrodearte.org,http://www.laboralcentrodearte.org/es/files/2014/blog-fablab,+34 985 185 577,,-5.612054195,43.52430022,"43.5243002176601, -5.61205419472049","<http://www.laboralcentrodearte.org/es/plataformacero/fablab>, <>, <>, <>, <>","three_d_printing, cnc_milling, circuit_production, laser, precision_milling, vinyl_cutting",Fab Lab at the LABoral Centro de Arte y CreaciÃ_n Industrial (Art and Industrial Creation Centre),https://www.fablabs.io/fablabasturias,,,,,,,,,,,,,,,,,,,,,,
fab_lab,Europe,"FabLab Belfast, Ashton Centre",Great Britain,"Ashton Community Trust , 5 Churchill Street  BT15 2BP, ","Belfast, ", ,,patrick.ohare@ashtoncentre.com,http://www.fablabni.com ,028 90 755412,,-5.9344117,54.6096223,"54.6096223, -5.93441170000006","<>, <>, <>, <>, <>","three_d_printing, cnc_milling, circuit_production, laser, precision_milling, vinyl_cutting",,https://www.fablabs.io/fablabbelfastashtoncentre,,,,,,,,,,,,,,,,,,,,,,
fab_lab,Europe,Fab Lab Sevilla / Escuela Tecnica Superior de Arquitectura Universidad de Sevilla,Spain,",  , The lab is located in the main floor of the Higher Technical School of Architecture, University of Sevilla (laboratories section)",", ","Yes We Are Open Fab Lab Sevilla was founded in 2009, joining the Fab Lab Network in 2011. We are focused on architectural applications of digital fabrication, but interested as well in all kinds of connections and collaborations. In our practice we try to emphasize free and open source knowledge production as well as social implications of computational and fabrication technologies.
The majority of our users are students (3.000 students in our own school) but the lab is used as well by university professors and researchers, and external amateurs, professionals and companies.
Opening hours: M-F 10:00 to 15:00 h",,fablab@us.es,http://www.pinterest.com/fablab/,(34) 954556608,,-5.9861924,37.3633552,"37.3633552, -5.98619239999994","<https://www.facebook.com/sevillafablab>, <http://fablabsevilla.us.es>, <https://twitter.com/fablabsevilla>, <http://htca.us.es/blogs/fablab>, <http://htca.us.es/blogs/talleresfablab>","three_d_printing, cnc_milling, circuit_production, laser, precision_milling, ",Yes We Are Open,https://www.fablabs.io/fablabsevilla,,,,,,,,,,,,,,,,,,,,,,
fab_lab,Europe,Le FabLab de Jarry,France,"34, Rue Ferdinand Forest,  97129, Follow the white rabbit...","Baie Mahault, ","""Le FabLab de Jarry"" is the first French Caribbean open access digital fabrication space. It's located in the principal industrial zone of Guadeloupe island named ""Zone industrielle de Jarry"". Based in the middle of the industrial zone named ""Jarry"", ""Le FabLab de Jarry"" is open every days like others companies, and is a platform promoting the culture of peer-to-peer learning.
It is an openspace for makers, inventors, artists and creative people who are willing to share their skills and experiences and insofar contribute to solve both local and global problems.
Our users are primary craftsmen, technicians, engineers and, amateurs and professional â€œmakersâ€ù form different background. All of them want to strengthen a culture that emphasizes on a critical and creative use of technological sources (means) in a collaborative approach.
We provide free or low-cost access and training in most aspects of computer-related technology.
The staff, mostly volunteers, have extensive backgrounds in computer technology and their applications.",,kurt@destinationpirate.com,http://www.facebook.com/destinationpirate,5.90691E+11,,-61.56586469,16.2394469,"16.2394469016236, -61.5658646941956","<http://www.destinationpirate.com>, <http://www.lefablabdeguadeloupe.com>, <http://www.lefablabdejarry.com>, <>, <>","three_d_printing, cnc_milling, circuit_production, laser, precision_milling, vinyl_cutting","""Le FabLab de Jarry"" is the first French Caribbean open access digital fabrication space. It's located in the principal industrial zone of Guadeloupe island named ""Zone industrielle de Jarry"".",https://www.fablabs.io/lefablabdejarry,,,,,,,,,,,,,,,,,,,,,,
fab_lab,Europe,FabLab Nerve Centre,Great Britain,"7-8 Magazine Street,  BT48 6HJ, 7/8 Magazine Street","Derry, ", ,,e.durey@nervecentre.org,https://www.facebook.com/nervecentre.org,02871 260562,,-7.3230587,54.9964076,"54.9964076, -7.32305870000005","<https://twitter.com/nerve_centre>, <http://www.youtube.com/user/thenervecentre>, <http://www.linkedin.com/company/nerve-centre>, <https://soundcloud.com/nervecentre>, <http://www.nervecentre.org/projects/fab-lab#.UMJ0R7YWWbI>","three_d_printing, cnc_milling, circuit_production, laser, precision_milling, vinyl_cutting",,https://www.fablabs.io/fablabnervecentre,,,,,,,,,,,,,,,,,,,,,,
fab_lab,Europe,Fablab Aldeias do Xisto,Portugal,"Rua dos TrÃªs Lagares,  , Old building of the municipal market.","FundÃ£o, ","Government Fablab, working in education, industry, and private sector. Fablab Aldeias do Xisto is part of Living Lab Cova da Beira and its main goal is to support and respond to the partners needs, help them develope prototypes and create new social dynamics and innovative business models. Fablab Aldeias do Xisto is focused in atracting valuable people to its region.",,fablabax@cm-fundao.pt,https://www.facebook.com/FabLabAldeiasDoXisto,3.51276E+11,,-7.501842161,40.13710159,"40.1371015858197, -7.501842161377","<http://www.llcb.pt>, <>, <>, <>, <>","three_d_printing, cnc_milling, circuit_production, laser, precision_milling, vinyl_cutting","Government Fablab, working in education, industry, and private sector.",https://www.fablabs.io/fablabaldeiasdoxisto,,,,,,,,,,,,,,,,,,,,,,
fab_lab,Europe,Fablab Ã‰voraTech,Portugal,"Rua Circular Norte do Parque Industrial,  7005-841, It is located at Evora Industrial park. PCTA work offices.","Ã‰vora, Alentejo","Our Fablab is a good place to be. Be innovative, be creative, be a maker! We are located in Ã‰vora (Portugal) but we reach the entire Alentejo region and beyond! Fablab Ã‰voraTech intends to reach every person in the community. We are dedicated to our incubated start-up businesses, our partners and our local community. Everyone can participate in our iniciatives and projects!",,fablab.evoratech@adral.pt,https://www.facebook.com/pages/%C3%89voratech/426461294172097?fref=ts,3.51267E+11,,-7.9106926,38.5475368,"38.5475368, -7.91069259999995","<http://www.adral.pt/pt/evoratech>, <>, <>, <>, <>","three_d_printing, cnc_milling, circuit_production, laser, precision_milling, vinyl_cutting","Our Fablab is a good place to be. Be innovative, be creative, be a maker! We are located in Ã‰vora (Portugal) but we reach the entire Alentejo region and beyond!",https://www.fablabs.io/fablabvoratech,,,,,,,,,,,,,,,,,,,,,,
fab_lab,Canada,La Fabrique,Canada,"1801 Rue Denault,  J1K 1G2, En arriÃ¨re du bloc appartement dans le garage.","Sherbrooke, QuÃ©bec","A collective workshop in Sherbrooke, from urban agriculture to digital fabrication! La Fabrique vise trois activitÃ©s principales :
Offrir un accÃ¨s Ã  l'atelier collectif
L'atelier collectif permet de rendre accessible des espaces communs de fabrication ainsi que les outils aux membres. Pour rÃ©pondre aux besoins particuliers des membres,nous visons Ã  offrir des forfaits diversifiÃ©s selon la nature et la frÃ©quence de l'utilisation des lieux.
 	  	  
Organiser des formations diversifiÃ©es
Les formations sont essentielles au succÃ¨s de La Fabrique. Elles permettent le partage des connaissances entre les membres tout en permettant Ã  des professionnels d'enseigner leur art. De plus, des formations seront obligatoires pour utiliser les outils dangereux afin d'assurer la sÃ©curitÃ© de tous et d'Ã©viter les bris d'outils.
 	  
Louer des espaces de crÃ©ation et de rangement
L'atelier collectif offre un potentiel de crÃ©ation important qui est bonifiÃ© par la prÃ©sence d'espaces de crÃ©ations offerts en location aux membres. Ces espaces vont d'Ã©tagÃ¨res et de palettes pour le rangement d'outils ou de matÃ©riaux personnels Ã  des ateliers de crÃ©ation. Ces ateliers Ã  aire ouverte ou fermÃ©e permettent aux membres d'avoir un espace bien Ã  eux pour la rÃ©alisation de leurs projets, de leur crÃ©ation ou des leurs activitÃ©s commerciales.",,info@sherbrookefabrique.org,https://www.facebook.com/SherbrookeFabrique,,,-71.9189174,45.3886408,"45.3886408, -71.9189174","<http://www.sherbrookefabrique.org>, <>, <>, <>, <>","three_d_printing, , , , , ","A collective workshop in Sherbrooke, from urban agriculture to digital fabrication!",https://www.fablabs.io/lafabrique,,,,,,,,,,,,,,,,,,,,,,
